"TOA5","CR1000_PZ07","CR1000","E4521","CR1000.Std.32.05","CPU:pz07.CR1","1842","Horario"
"TIMESTAMP","RECORD","Nivel_m","Temp_C","Batt_V"
2025-10-05 12:00:00,4892,11.611,15.3,12.55
2025-10-05 13:00:00,4893,11.607,15.5,12.51
2025-10-05 14:00:00,4894,11.603,15.3,12.56
2025-10-05 15:00:00,4895,11.6,15.2,12.54
2025-10-05 16:00:00,4896,11.597,15.4,12.47
2025-10-05 17:00:00,4897,11.59,15.1,12.51
2025-10-05 18:00:00,4898,11.587,15.2,12.52
2025-10-05 19:00:00,4899,11.583,15.0,12.49
2025-10-05 20:00:00,4900,11.579,14.8,12.5
2025-10-05 21:00:00,4901,11.577,15.1,12.54
2025-10-05 22:00:00,4902,11.578,14.9,12.46
2025-10-05 23:00:00,4903,11.571,15.4,12.43
2025-10-10 00:00:00,5000,11.539,14.3,12.43
2025-10-10 01:00:00,5001,11.544,14.2,12.46
2025-10-10 02:00:00,5002,11.548,13.9,12.43
2025-10-10 03:00:00,5003,11.554,13.9,12.42
2025-10-10 04:00:00,5004,11.559,13.9,12.44
2025-10-10 05:00:00,5005,11.556,14.1,12.43
2025-10-10 06:00:00,5006,11.559,13.9,12.42
2025-10-10 07:00:00,5007,11.563,14.1,12.42
2025-10-10 08:00:00,5008,11.567,14.1,12.41
2025-10-10 09:00:00,5009,11.571,14.0,12.39
2025-10-10 10:00:00,5010,11.571,13.9,12.47
2025-10-10 11:00:00,5011,11.571,14.1,12.44
2025-10-10 12:00:00,5012,11.575,14.2,12.45
2025-10-10 13:00:00,5013,11.578,14.0,12.51
2025-10-10 14:00:00,5014,11.583,13.9,12.38
2025-10-10 15:00:00,5015,11.581,14.0,12.39
2025-10-10 16:00:00,5016,11.583,14.0,12.38
2025-10-10 17:00:00,5017,11.585,13.9,12.39
2025-10-10 18:00:00,5018,11.589,14.1,12.48
2025-10-10 19:00:00,5019,11.588,14.1,12.43
2025-10-10 20:00:00,5020,11.591,13.8,12.29
2025-10-10 21:00:00,5021,11.594,14.1,12.37
2025-10-10 22:00:00,5022,11.594,14.0,12.39
2025-10-10 23:00:00,5023,11.606,14.0,12.37
2025-10-11 00:00:00,5024,11.607,13.9,12.44
2025-10-11 01:00:00,5025,11.611,13.9,12.39
2025-10-11 02:00:00,5026,11.617,13.8,12.38
2025-10-11 03:00:00,5027,11.619,13.9,12.37
2025-10-11 04:00:00,5028,11.623,13.8,12.41
2025-10-11 05:00:00,5029,11.627,13.9,12.42
2025-10-11 06:00:00,5030,11.631,13.9,12.42
2025-10-11 07:00:00,5031,11.633,14.1,12.37
2025-10-11 08:00:00,5032,11.639,13.7,12.4
2025-10-11 09:00:00,5033,11.643,13.6,12.4
2025-10-11 10:00:00,5034,11.648,13.9,12.39
2025-10-11 11:00:00,5035,11.648,13.6,12.39
2025-10-11 12:00:00,5036,11.656,13.9,12.42
2025-10-11 13:00:00,5037,11.666,13.7,12.42
2025-10-11 14:00:00,5038,11.671,13.6,12.37
2025-10-11 15:00:00,5039,11.675,13.6,12.37
2025-10-11 16:00:00,5040,11.674,13.6,12.44
2025-10-11 17:00:00,5041,11.679,14.1,12.42
2025-10-11 18:00:00,5042,11.686,13.8,12.38
2025-10-11 19:00:00,5043,11.687,13.6,12.4
2025-10-11 20:00:00,5044,11.698,13.7,12.33
2025-10-11 21:00:00,5045,11.703,13.8,12.38
2025-10-11 22:00:00,5046,11.705,13.6,12.47
2025-10-11 23:00:00,5047,11.712,13.8,12.43
2025-10-12 00:00:00,5048,11.717,13.7,12.41
2025-10-12 01:00:00,5049,11.723,13.7,12.35
2025-10-12 02:00:00,5050,11.733,13.7,12.38
2025-10-12 03:00:00,5051,11.735,13.7,12.42
2025-10-12 04:00:00,5052,11.738,13.5,12.35
2025-10-12 05:00:00,5053,11.744,13.3,12.33
2025-10-12 06:00:00,5054,11.75,13.6,12.37
2025-10-12 07:00:00,5055,11.751,13.5,12.44
2025-10-12 08:00:00,5056,11.757,13.6,12.3
2025-10-12 09:00:00,5057,11.757,13.5,12.35
2025-10-12 10:00:00,5058,11.761,13.7,12.31
2025-10-12 11:00:00,5059,11.765,13.6,12.36
2025-10-12 12:00:00,5060,11.774,13.6,12.35
2025-10-12 13:00:00,5061,11.781,14.0,12.33
2025-10-12 14:00:00,5062,11.79,13.6,12.42
2025-10-12 15:00:00,5063,11.788,13.4,12.38
2025-10-12 16:00:00,5064,11.791,13.1,12.38
2025-10-12 17:00:00,5065,11.804,13.6,12.4
2025-10-12 18:00:00,5066,11.807,13.5,12.35
2025-10-12 19:00:00,5067,11.812,13.3,12.3
2025-10-12 20:00:00,5068,11.814,13.5,12.35
2025-10-12 21:00:00,5069,11.819,13.6,12.4
2025-10-12 22:00:00,5070,11.825,13.5,12.38
2025-10-12 23:00:00,5071,11.826,13.6,12.39
2025-10-13 00:00:00,5072,11.829,13.5,12.39
2025-10-13 01:00:00,5073,11.839,13.4,12.38
2025-10-13 02:00:00,5074,11.845,13.5,12.36
2025-10-13 03:00:00,5075,11.846,13.4,12.4
2025-10-13 04:00:00,5076,11.859,13.5,12.37
2025-10-13 05:00:00,5077,11.864,13.6,12.34
2025-10-13 06:00:00,5078,11.867,13.4,12.36
2025-10-13 07:00:00,5079,11.873,13.4,12.35
2025-10-13 08:00:00,5080,11.884,13.8,12.33
2025-10-13 09:00:00,5081,11.899,13.4,12.36
2025-10-13 10:00:00,5082,11.904,13.4,12.33
2025-10-13 11:00:00,5083,11.909,13.7,12.36
2025-10-13 12:00:00,5084,11.919,13.4,12.31
2025-10-13 13:00:00,5085,11.928,13.2,12.36
2025-10-13 14:00:00,5086,11.925,13.6,12.33
2025-10-13 15:00:00,5087,11.93,13.5,12.35
2025-10-13 16:00:00,5088,11.935,13.4,12.35
2025-10-13 17:00:00,5089,11.943,13.6,12.37
2025-10-13 18:00:00,5090,11.949,13.5,12.33
2025-10-13 19:00:00,5091,11.957,13.2,12.41
2025-10-13 20:00:00,5092,11.966,13.6,12.37
2025-10-13 21:00:00,5093,11.968,13.4,12.32
2025-10-13 22:00:00,5094,11.975,13.4,12.36
2025-10-13 23:00:00,5095,11.986,13.5,12.33
2025-10-14 00:00:00,5096,11.988,13.4,12.29
2025-10-14 01:00:00,5097,11.992,13.4,12.35
2025-10-14 02:00:00,5098,12.001,13.3,12.34
2025-10-14 03:00:00,5099,12.01,13.2,12.3
2025-10-14 04:00:00,5100,12.014,13.4,12.34
2025-10-14 05:00:00,5101,12.02,13.4,12.36
2025-10-14 06:00:00,5102,12.025,13.4,12.4
2025-10-14 07:00:00,5103,12.034,13.2,12.34
2025-10-14 08:00:00,5104,12.044,13.5,12.36
2025-10-14 09:00:00,5105,12.052,13.4,12.33
2025-10-14 10:00:00,5106,12.06,13.1,12.27
2025-10-14 11:00:00,5107,12.067,13.1,12.33
2025-10-14 12:00:00,5108,12.071,13.5,12.32
2025-10-14 13:00:00,5109,12.081,13.5,12.34
2025-10-14 14:00:00,5110,12.088,13.3,12.4
2025-10-14 15:00:00,5111,12.099,13.1,12.36
2025-10-14 16:00:00,5112,12.109,13.4,12.35
2025-10-14 17:00:00,5113,12.117,13.4,12.32
2025-10-14 18:00:00,5114,12.131,13.4,12.34
2025-10-14 19:00:00,5115,12.14,13.4,12.27
2025-10-14 20:00:00,5116,12.147,13.1,12.33
2025-10-14 21:00:00,5117,12.16,13.5,12.35
2025-10-14 22:00:00,5118,12.163,13.4,12.3
2025-10-14 23:00:00,5119,12.175,13.5,12.32
2025-10-15 00:00:00,5120,12.184,13.4,12.31
2025-10-15 01:00:00,5121,12.192,13.1,12.31
2025-10-15 02:00:00,5122,12.195,13.2,12.3
2025-10-15 03:00:00,5123,12.209,13.1,12.28
2025-10-15 04:00:00,5124,12.219,13.4,12.3
2025-10-15 05:00:00,5125,12.222,13.4,12.3
2025-10-15 06:00:00,5126,12.226,13.2,12.34
2025-10-15 07:00:00,5127,12.23,13.1,12.32
2025-10-15 08:00:00,5128,12.236,13.4,12.33
2025-10-15 09:00:00,5129,12.244,13.2,12.33
2025-10-15 10:00:00,5130,12.251,12.9,12.33
2025-10-15 11:00:00,5131,12.257,13.4,12.33
2025-10-15 12:00:00,5132,12.264,13.4,12.31
2025-10-15 13:00:00,5133,12.271,13.2,12.3
2025-10-15 14:00:00,5134,12.28,13.2,12.31
2025-10-15 15:00:00,5135,12.294,13.4,12.32
2025-10-15 16:00:00,5136,12.301,13.1,12.33
2025-10-15 17:00:00,5137,12.31,13.5,12.3
2025-10-15 18:00:00,5138,12.317,13.5,12.33
2025-10-15 19:00:00,5139,12.323,13.7,12.3
2025-10-15 20:00:00,5140,12.33,13.3,12.29
2025-10-15 21:00:00,5141,12.336,13.3,12.31
2025-10-15 22:00:00,5142,12.342,13.4,12.31
2025-10-15 23:00:00,5143,12.357,13.0,12.31
2025-10-16 00:00:00,5144,12.373,13.1,12.28
2025-10-16 01:00:00,5145,12.381,13.4,12.27
2025-10-16 02:00:00,5146,12.385,13.2,12.32
2025-10-16 03:00:00,5147,12.388,13.1,12.29
2025-10-16 04:00:00,5148,12.394,13.2,12.29
2025-10-16 05:00:00,5149,12.4,13.4,12.29
2025-10-16 06:00:00,5150,12.411,13.4,12.28
2025-10-16 07:00:00,5151,12.417,13.5,12.28
2025-10-16 08:00:00,5152,12.426,13.2,12.31
2025-10-16 09:00:00,5153,12.436,13.4,12.34
2025-10-16 10:00:00,5154,12.44,13.4,12.28
2025-10-16 11:00:00,5155,12.45,13.3,12.26
2025-10-16 12:00:00,5156,12.45,13.3,12.29
2025-10-16 13:00:00,5157,12.462,13.2,12.29
2025-10-16 14:00:00,5158,12.472,13.1,12.31
2025-10-16 15:00:00,5159,12.474,13.2,12.3
2025-10-16 16:00:00,5160,12.483,13.2,12.29
2025-10-16 17:00:00,5161,12.495,13.1,12.32
2025-10-16 18:00:00,5162,12.502,13.5,12.26
2025-10-16 19:00:00,5163,12.508,13.1,12.28
2025-10-16 20:00:00,5164,12.513,13.2,12.31
2025-10-16 21:00:00,5165,12.517,13.3,12.29
2025-10-16 22:00:00,5166,12.513,13.1,12.28
2025-10-16 23:00:00,5167,12.516,13.2,12.27
2025-10-17 00:00:00,5168,12.523,13.4,12.24
2025-10-17 01:00:00,5169,12.526,13.4,12.28
2025-10-17 02:00:00,5170,12.53,13.3,12.27
2025-10-17 03:00:00,5171,12.535,13.4,12.26
2025-10-17 04:00:00,5172,12.543,13.5,12.29
2025-10-17 05:00:00,5173,12.545,13.1,12.29
2025-10-17 06:00:00,5174,12.552,13.3,12.25
2025-10-17 07:00:00,5175,12.559,13.3,12.23
2025-10-17 08:00:00,5176,12.569,13.4,12.24
2025-10-17 09:00:00,5177,12.565,13.5,12.32
2025-10-17 10:00:00,5178,12.572,13.5,12.3
2025-10-17 11:00:00,5179,12.578,13.3,12.31
2025-10-17 12:00:00,5180,12.582,13.4,12.25
2025-10-17 13:00:00,5181,12.587,13.4,12.23
2025-10-17 14:00:00,5182,12.591,13.1,12.3
2025-10-17 15:00:00,5183,12.6,13.4,12.21
2025-10-17 16:00:00,5184,12.602,13.4,12.3
2025-10-17 17:00:00,5185,12.605,13.2,12.25
2025-10-17 18:00:00,5186,12.615,13.3,12.28
2025-10-17 19:00:00,5187,12.616,13.6,12.27
2025-10-17 20:00:00,5188,12.621,13.6,12.29
2025-10-17 21:00:00,5189,12.627,13.4,12.23
2025-10-17 22:00:00,5190,12.632,13.6,12.25
2025-10-17 23:00:00,5191,12.637,13.3,12.28
2025-10-18 00:00:00,5192,12.642,13.4,12.24
2025-10-18 01:00:00,5193,12.645,13.3,12.22
2025-10-18 02:00:00,5194,12.656,13.2,12.22
2025-10-18 03:00:00,5195,12.66,13.8,12.33
2025-10-18 04:00:00,5196,12.668,13.6,12.26
2025-10-18 05:00:00,5197,12.667,13.6,12.31
2025-10-18 06:00:00,5198,12.673,13.4,12.26
2025-10-18 07:00:00,5199,12.678,13.5,12.26
2025-10-18 08:00:00,5200,12.68,13.6,12.31
2025-10-18 09:00:00,5201,12.682,13.5,12.21
2025-10-18 10:00:00,5202,12.687,13.6,12.25
2025-10-18 11:00:00,5203,12.695,13.5,12.27
2025-10-18 12:00:00,5204,12.701,13.4,12.24
2025-10-18 13:00:00,5205,12.707,13.5,12.24
2025-10-18 14:00:00,5206,12.71,13.3,12.21
2025-10-18 15:00:00,5207,12.711,13.5,12.27
2025-10-18 16:00:00,5208,12.715,13.7,12.25
2025-10-18 17:00:00,5209,12.723,13.1,12.27
2025-10-18 18:00:00,5210,12.731,13.4,12.21
2025-10-18 19:00:00,5211,12.736,13.6,12.22
2025-10-18 20:00:00,5212,12.743,13.6,12.26
2025-10-18 21:00:00,5213,12.742,13.6,12.23
2025-10-18 22:00:00,5214,12.755,13.5,12.26
2025-10-18 23:00:00,5215,12.757,13.6,12.28
2025-10-19 00:00:00,5216,12.758,13.5,12.28
2025-10-19 01:00:00,5217,12.764,13.5,12.22
2025-10-19 02:00:00,5218,12.764,13.5,12.21
2025-10-19 03:00:00,5219,12.769,13.7,12.33
2025-10-19 04:00:00,5220,12.769,13.7,12.22
2025-10-19 05:00:00,5221,12.773,13.8,12.25
2025-10-19 06:00:00,5222,12.777,13.8,12.26
2025-10-19 07:00:00,5223,12.779,13.8,12.3
2025-10-19 08:00:00,5224,12.785,13.6,12.22
2025-10-19 09:00:00,5225,12.79,13.5,12.22
2025-10-19 10:00:00,5226,12.795,13.5,12.19
2025-10-19 11:00:00,5227,12.799,13.6,12.32
2025-10-19 12:00:00,5228,12.809,13.9,12.22
2025-10-19 13:00:00,5229,12.814,13.7,12.17
2025-10-19 14:00:00,5230,12.821,13.9,12.22
2025-10-19 15:00:00,5231,12.82,13.6,12.21
2025-10-19 16:00:00,5232,12.829,13.7,12.2
2025-10-19 17:00:00,5233,12.838,13.6,12.21
2025-10-19 18:00:00,5234,12.84,13.5,12.32
2025-10-19 19:00:00,5235,12.845,13.9,12.2
2025-10-19 20:00:00,5236,12.852,13.9,12.25
2025-10-19 21:00:00,5237,12.854,13.8,12.24
2025-10-19 22:00:00,5238,12.86,13.5,12.22
2025-10-19 23:00:00,5239,12.861,13.6,12.19
2025-10-20 00:00:00,5240,12.867,13.7,12.22
2025-10-20 01:00:00,5241,12.874,13.7,12.21
2025-10-20 02:00:00,5242,12.878,13.6,12.25
2025-10-20 03:00:00,5243,12.877,13.8,12.23
2025-10-20 04:00:00,5244,12.88,13.7,12.23
2025-10-20 05:00:00,5245,12.883,13.7,12.25
2025-10-20 06:00:00,5246,12.884,14.0,12.21
2025-10-20 07:00:00,5247,12.891,13.9,12.2
2025-10-20 08:00:00,5248,12.896,13.6,12.19
2025-10-20 09:00:00,5249,12.896,13.8,12.19
2025-10-20 10:00:00,5250,12.896,13.5,12.25
2025-10-20 11:00:00,5251,12.897,13.7,12.23
2025-10-20 12:00:00,5252,12.904,13.9,12.2
2025-10-20 13:00:00,5253,12.907,13.5,12.18
2025-10-20 14:00:00,5254,12.913,13.8,12.21
2025-10-20 15:00:00,5255,12.915,13.6,12.25
2025-10-20 16:00:00,5256,12.919,13.7,12.17
2025-10-20 17:00:00,5257,12.923,13.7,12.17
2025-10-20 18:00:00,5258,12.919,13.9,12.23
2025-10-20 19:00:00,5259,12.92,13.9,12.23
2025-10-20 20:00:00,5260,12.922,14.0,12.2
2025-10-20 21:00:00,5261,12.919,14.1,12.19
2025-10-20 22:00:00,5262,12.914,14.0,12.21
2025-10-20 23:00:00,5263,12.911,13.9,12.2
2025-10-21 00:00:00,5264,12.916,14.3,12.16
2025-10-21 01:00:00,5265,12.917,13.9,12.24
2025-10-21 02:00:00,5266,12.917,14.0,12.18
2025-10-21 03:00:00,5267,12.915,13.7,12.19
2025-10-21 04:00:00,5268,12.92,14.3,12.23
2025-10-21 05:00:00,5269,12.924,14.1,12.2
2025-10-21 06:00:00,5270,12.922,14.1,12.18
2025-10-21 07:00:00,5271,12.923,14.2,12.21
2025-10-21 08:00:00,5272,12.925,14.1,12.18
2025-10-21 09:00:00,5273,12.928,14.1,12.21
2025-10-21 10:00:00,5274,12.931,14.0,12.22
2025-10-21 11:00:00,5275,12.927,13.9,12.17
2025-10-21 12:00:00,5276,12.928,13.9,12.15
2025-10-21 13:00:00,5277,12.927,14.1,12.15
2025-10-21 14:00:00,5278,12.934,14.1,12.17
2025-10-21 15:00:00,5279,12.929,14.1,12.19
2025-10-21 16:00:00,5280,12.93,14.1,12.2
2025-10-21 17:00:00,5281,12.931,14.0,12.17
2025-10-21 18:00:00,5282,12.929,14.2,12.16
2025-10-21 19:00:00,5283,12.925,14.3,12.21
2025-10-21 20:00:00,5284,12.926,14.5,12.17
2025-10-21 21:00:00,5285,12.927,14.1,12.17
2025-10-21 22:00:00,5286,12.93,14.2,12.17
2025-10-21 23:00:00,5287,12.935,14.2,12.11
2025-10-22 00:00:00,5288,12.935,14.2,12.15
2025-10-22 01:00:00,5289,12.934,14.3,12.21
2025-10-22 02:00:00,5290,12.941,14.1,12.17
2025-10-22 03:00:00,5291,12.941,14.3,12.17
2025-10-22 04:00:00,5292,12.944,14.3,12.21
2025-10-22 05:00:00,5293,12.939,14.3,12.17
2025-10-22 06:00:00,5294,12.937,14.2,12.12
2025-10-22 07:00:00,5295,12.936,14.2,12.2
2025-10-22 08:00:00,5296,12.936,14.2,12.23
2025-10-22 09:00:00,5297,12.932,14.3,12.17
2025-10-22 10:00:00,5298,12.924,14.3,12.21
2025-10-22 11:00:00,5299,12.922,14.4,12.14
2025-10-22 12:00:00,5300,12.92,14.1,12.18
2025-10-22 13:00:00,5301,12.919,14.2,12.18
2025-10-22 14:00:00,5302,12.92,14.7,12.19
2025-10-22 15:00:00,5303,12.92,14.0,12.14
2025-10-22 16:00:00,5304,12.916,14.6,12.16
2025-10-22 17:00:00,5305,12.913,14.5,12.21
2025-10-22 18:00:00,5306,12.91,14.3,12.15
2025-10-22 19:00:00,5307,12.907,14.1,12.18
2025-10-22 20:00:00,5308,12.905,14.2,12.17
2025-10-22 21:00:00,5309,12.907,14.4,12.19
2025-10-22 22:00:00,5310,12.904,14.0,12.19
2025-10-22 23:00:00,5311,12.9,14.3,12.14
2025-10-23 00:00:00,5312,12.895,14.1,12.2
2025-10-23 01:00:00,5313,12.892,14.2,12.19
2025-10-23 02:00:00,5314,12.884,14.4,12.15
2025-10-23 03:00:00,5315,12.88,14.8,12.17
2025-10-23 04:00:00,5316,12.878,14.1,12.2
2025-10-23 05:00:00,5317,12.875,14.4,12.15
2025-10-23 06:00:00,5318,12.875,14.5,12.18
2025-10-23 07:00:00,5319,12.873,14.4,12.2
2025-10-23 08:00:00,5320,12.869,14.6,12.18
2025-10-23 09:00:00,5321,12.865,14.5,12.1
2025-10-23 10:00:00,5322,12.861,14.7,12.18
2025-10-23 11:00:00,5323,12.862,14.5,12.2
2025-10-23 12:00:00,5324,12.862,14.6,12.2
2025-10-23 13:00:00,5325,12.862,14.4,12.13
2025-10-23 14:00:00,5326,12.862,14.5,12.17
2025-10-23 15:00:00,5327,12.853,14.5,12.11
2025-10-23 16:00:00,5328,12.853,14.8,12.19
2025-10-23 17:00:00,5329,12.853,14.6,12.13
2025-10-23 18:00:00,5330,12.849,14.8,12.21
2025-10-23 19:00:00,5331,12.844,14.8,12.18
2025-10-23 20:00:00,5332,12.841,14.8,12.09
2025-10-23 21:00:00,5333,12.841,14.6,12.17
2025-10-23 22:00:00,5334,12.837,14.7,12.14
2025-10-23 23:00:00,5335,12.839,14.7,12.17
2025-10-24 00:00:00,5336,12.834,14.7,12.17
2025-10-24 01:00:00,5337,12.826,14.7,12.16
2025-10-24 02:00:00,5338,12.822,14.7,12.12
2025-10-24 03:00:00,5339,12.825,14.8,12.12
2025-10-24 04:00:00,5340,12.819,14.9,12.12
2025-10-24 05:00:00,5341,12.811,14.7,12.11
2025-10-24 06:00:00,5342,12.805,14.5,12.14
2025-10-24 07:00:00,5343,12.798,14.5,12.16
2025-10-24 08:00:00,5344,12.794,14.6,12.16
2025-10-24 09:00:00,5345,12.796,14.7,12.15
2025-10-24 10:00:00,5346,12.782,14.8,12.17
2025-10-24 11:00:00,5347,12.778,14.7,12.1
2025-10-24 12:00:00,5348,12.773,14.8,12.12
2025-10-24 13:00:00,5349,12.769,14.7,12.17
2025-10-24 14:00:00,5350,12.765,14.8,12.13
2025-10-24 15:00:00,5351,12.759,14.8,12.14
2025-10-24 16:00:00,5352,12.753,14.7,12.14
2025-10-24 17:00:00,5353,12.754,14.8,12.17
2025-10-24 18:00:00,5354,12.75,15.0,12.13
2025-10-24 19:00:00,5355,12.748,15.0,12.13
2025-10-24 20:00:00,5356,12.745,14.9,12.14
2025-10-24 21:00:00,5357,12.744,14.9,12.11
2025-10-24 22:00:00,5358,12.736,14.6,12.13
2025-10-24 23:00:00,5359,12.732,15.2,12.11
2025-10-25 00:00:00,5360,12.724,15.0,12.12
2025-10-25 01:00:00,5361,12.723,14.8,12.15
2025-10-25 02:00:00,5362,12.713,15.0,12.13
2025-10-25 03:00:00,5363,12.705,14.8,12.1
2025-10-25 04:00:00,5364,12.701,14.9,12.12
2025-10-25 05:00:00,5365,12.697,14.8,12.14
2025-10-25 06:00:00,5366,12.688,14.8,12.15
2025-10-25 07:00:00,5367,12.679,14.8,12.1
2025-10-25 08:00:00,5368,12.676,14.9,12.16
2025-10-25 09:00:00,5369,12.67,14.9,12.13
2025-10-25 10:00:00,5370,12.667,15.0,12.09
2025-10-25 11:00:00,5371,12.669,15.0,12.11
2025-10-25 12:00:00,5372,12.663,14.9,12.11
2025-10-25 13:00:00,5373,12.654,15.2,12.15
2025-10-25 14:00:00,5374,12.649,15.3,12.14
2025-10-25 15:00:00,5375,12.643,15.0,12.12
2025-10-25 16:00:00,5376,12.636,15.1,12.16
2025-10-25 17:00:00,5377,12.633,14.9,12.13
2025-10-25 18:00:00,5378,12.627,15.3,12.13
2025-10-25 19:00:00,5379,12.625,15.3,12.1
2025-10-25 20:00:00,5380,12.617,15.2,12.18
2025-10-25 21:00:00,5381,12.612,15.2,12.11
2025-10-25 22:00:00,5382,12.603,15.1,12.1
2025-10-25 23:00:00,5383,12.596,15.1,12.05
2025-10-26 00:00:00,5384,12.589,15.1,12.08
2025-10-26 01:00:00,5385,12.585,15.2,12.04
2025-10-26 02:00:00,5386,12.576,15.1,12.11
2025-10-26 02:00:00,5386,12.576,15.1,12.11
2025-10-26 03:00:00,5387,12.563,15.5,12.14
2025-10-26 04:00:00,5388,12.559,15.3,12.07
2025-10-26 05:00:00,5389,12.558,15.0,12.16
2025-10-26 06:00:00,5390,12.554,15.2,12.1
2025-10-26 07:00:00,5391,12.552,15.2,12.11
2025-10-26 08:00:00,5392,12.542,15.4,12.11
2025-10-26 09:00:00,5393,12.534,15.2,12.13
2025-10-26 10:00:00,5394,12.525,15.1,12.12
2025-10-26 11:00:00,5395,12.52,15.2,12.09
2025-10-26 12:00:00,5396,12.516,15.5,12.11
2025-10-26 13:00:00,5397,12.512,15.3,12.12
2025-10-26 14:00:00,5398,12.511,15.4,12.08
2025-10-26 15:00:00,5399,12.501,15.2,12.08
2025-10-26 16:00:00,5400,12.498,15.4,12.1
2025-10-26 17:00:00,5401,12.489,15.5,12.14
2025-10-26 18:00:00,5402,12.482,15.2,12.1
2025-10-26 19:00:00,5403,12.475,15.1,12.1
2025-10-26 20:00:00,5404,12.474,15.4,12.07
2025-10-26 21:00:00,5405,12.469,15.4,12.07
2025-10-26 22:00:00,5406,12.462,15.3,12.09
2025-10-26 23:00:00,5407,12.459,15.2,12.12
2025-10-27 00:00:00,5408,12.452,15.3,12.11
2025-10-27 01:00:00,5409,12.449,15.4,12.1
2025-10-27 02:00:00,5410,12.439,15.4,12.12
2025-10-27 03:00:00,5411,12.43,15.4,12.08
2025-10-27 04:00:00,5412,12.425,15.6,12.07
2025-10-27 05:00:00,5413,12.416,15.3,12.06
2025-10-27 06:00:00,5414,12.403,15.5,12.08
2025-10-27 07:00:00,5415,12.393,15.4,12.07
2025-10-27 08:00:00,5416,12.384,15.1,12.1
2025-10-27 09:00:00,5417,12.374,15.2,12.05
2025-10-27 10:00:00,5418,12.37,15.2,12.04
2025-10-27 11:00:00,5419,12.368,15.3,12.07
2025-10-27 12:00:00,5420,12.357,15.5,12.04
2025-10-27 13:00:00,5421,12.347,15.3,12.14
2025-10-27 14:00:00,5422,12.338,15.6,12.08
2025-10-27 15:00:00,5423,12.324,15.1,12.09
2025-10-27 16:00:00,5424,12.315,15.5,12.11
2025-10-27 17:00:00,5425,12.311,15.1,12.06
2025-10-27 18:00:00,5426,12.301,15.7,12.05
2025-10-27 19:00:00,5427,12.286,15.4,12.07
2025-10-27 20:00:00,5428,12.278,15.9,12.03
2025-10-27 21:00:00,5429,12.27,15.8,12.09
2025-10-27 22:00:00,5430,12.262,15.4,12.09
2025-10-27 23:00:00,5431,12.251,15.8,12.09
2025-10-28 00:00:00,5432,12.244,15.5,12.07
2025-10-28 01:00:00,5433,12.238,15.4,12.1
2025-10-28 02:00:00,5434,12.23,15.4,12.12
2025-10-28 03:00:00,5435,12.224,15.6,12.05
2025-10-28 04:00:00,5436,12.219,15.7,12.07
2025-10-28 05:00:00,5437,12.21,15.5,12.03
2025-10-28 06:00:00,5438,12.202,15.5,12.11
2025-10-28 07:00:00,5439,12.191,15.7,12.06
2025-10-28 08:00:00,5440,12.181,15.8,12.05
2025-10-28 09:00:00,5441,12.17,15.9,12.09
2025-10-28 10:00:00,5442,12.166,15.7,12.11
2025-10-28 11:00:00,5443,12.156,15.4,12.05
2025-10-28 12:00:00,5444,12.148,15.5,12.02
2025-10-28 13:00:00,5445,12.138,15.7,12.01
2025-10-28 14:00:00,5446,12.125,15.5,12.09
2025-10-28 15:00:00,5447,12.122,15.5,12.01
2025-10-28 16:00:00,5448,12.114,15.5,12.07
2025-10-28 17:00:00,5449,12.106,15.6,12.02
2025-10-28 18:00:00,5450,12.099,15.7,12.04
2025-10-28 19:00:00,5451,12.09,15.6,12.06
2025-10-28 20:00:00,5452,12.079,15.6,12.09
2025-10-28 21:00:00,5453,12.073,15.6,12.11
2025-10-28 22:00:00,5454,12.067,15.5,12.03
2025-10-28 23:00:00,5455,12.058,15.6,12.02
2025-10-29 00:00:00,5456,12.047,15.8,12.01
2025-10-29 01:00:00,5457,12.036,15.7,12.06
2025-10-29 02:00:00,5458,12.026,15.7,12.05
2025-10-29 03:00:00,5459,12.02,15.6,12.06
2025-10-29 04:00:00,5460,12.013,15.7,12.02
2025-10-29 05:00:00,5461,11.998,15.5,12.08
2025-10-29 06:00:00,5462,11.987,15.9,12.02
2025-10-29 07:00:00,5463,11.981,15.9,12.06
2025-10-29 08:00:00,5464,11.974,15.6,12.01
2025-10-29 09:00:00,5465,11.965,15.3,12.07
2025-10-29 10:00:00,5466,11.958,15.8,12.01
2025-10-29 11:00:00,5467,11.95,15.4,12.01
2025-10-29 12:00:00,5468,11.944,15.7,12.04
2025-10-29 13:00:00,5469,11.936,15.6,11.98
2025-10-29 14:00:00,5470,11.926,16.0,12.05
2025-10-29 15:00:00,5471,11.916,15.5,12.0
2025-10-29 16:00:00,5472,11.907,15.5,12.07
2025-10-29 17:00:00,5473,11.897,15.6,12.06
2025-10-29 18:00:00,5474,11.89,15.3,12.07
2025-10-29 19:00:00,5475,11.884,15.7,12.04
2025-10-29 20:00:00,5476,11.878,15.7,12.1
2025-10-29 21:00:00,5477,11.87,15.7,12.02
2025-10-29 22:00:00,5478,11.864,15.6,12.04
2025-10-29 23:00:00,5479,11.851,15.5,12.01
2025-10-30 00:00:00,5480,11.842,15.8,12.05
2025-10-30 01:00:00,5481,11.834,15.6,12.05
2025-10-30 02:00:00,5482,11.828,15.6,12.05
